Country,Year,GDP,Inflation,Industry,Investment,Trade,Education
Austria,2005,35024.557484,2.29913882222146,27.0742425967636,1.66717288196325,94.0338056833054,74.2021636962891
Austria,2006,37614.942761,1.44154696188379,27.2593708304078,1.52271758609044,98.0883112053436,
Austria,2007,39384.189618,2.16855599824037,27.5726388212438,1.86239446672571,100.733254061926,73.5906066894531
Austria,2008,41316.022642,3.21595022953491,26.9602141407645,2.01030147169182,102.073682731706,72.4694595336914
Austria,2009,40957.262321,0.506308350120954,25.7928458296062,1.9482091660851,87.0622309742796,75.810188293457
Austria,2010,42053.24337,1.81353628033681,25.5349942466396,1.91697006089694,99.0197962369563,76.5560989379883
Austria,2011,44469.209642,3.28658197365512,25.4474320432043,1.82532630167105,105.102788629725,76.4276962280273
Austria,2012,46477.655075,2.48567352860068,25.6339685320435,1.69686753969145,105.152177427838,76.9751129150391
Austria,2013,47936.677963,2.00015891157196,25.5249417894219,1.77632566063063,104.066414086373,77.3063583374023
Austria,2014,48813.534409,1.60580414549751,25.3646396008814,1.62462970071957,103.503535251069,78.1098403930664
Austria,2015,49942.056293,0.896565315628228,25.174913250307,1.67711183482764,102.42731538918,79.0129013061523
Austria,2016,52665.087457,0.891592367302732,25.476804975952,1.74416144831232,100.982078278741,79.2102432250977
Austria,2017,54185.337013,2.08126858275521,25.4094844426534,,104.944224211506,79.6625823974609
Austria,2018,57068.534815,1.99838187702266,25.4892122311316,,108.110820195531,
Austria,2019,58664.718719,1.53089553422702,25.5242529163282,,107.779781982421,
Belgium,1970,3866.883084,3.90847238471907,,,87.7273019754199,14.0161895751953
Belgium,1971,4200.130431,4.34362854612099,,,85.5840807687108,
Belgium,1972,4594.877656,5.44843128438077,,,85.2144387292793,
Belgium,1973,5128.083526,6.95528008719915,,,94.1440940214668,
Belgium,1974,5806.396192,12.6778877513452,,,105.271077601296,
Belgium,1975,6242.77716,12.7681985920515,,,91.5237486786852,
Belgium,1976,6947.302385,9.06860981054963,,,96.8157584257173,
Belgium,1977,7416.849841,7.09600059132598,,,95.6775227443742,
Belgium,1978,8157.500735,4.47059331592941,,,92.3126039376739,
Belgium,1979,9034.677943,4.46908394900489,,,101.572970541061,
Belgium,1980,10281.597624,6.64868829655357,,,103.055447784319,
Belgium,1981,11215.056583,7.62748656814273,,,110.221352145195,
Belgium,1982,11969.08117,8.72654906555468,,,117.925349546572,
Belgium,1983,12470.346941,7.66160983743879,,,120.395562511556,
Belgium,1984,13237.561006,6.34177491009128,,,128.230735025444,
Belgium,1985,13878.947211,4.86873399496945,,,123.876986090012,
Belgium,1986,14413.605184,1.29436819102482,,,112.327024533852,
Belgium,1987,15093.832834,1.55338261314945,,,109.919099925859,
Belgium,1988,16308.141189,1.16093493415326,,,116.422946593266,
Belgium,1989,17471.903441,3.10705065111097,,,124.936932679633,
Belgium,1990,18642.105758,3.44831217961809,,,121.467851074465,
Belgium,1991,19551.282607,3.21531069260804,,,118.59013771799,
Belgium,1992,20220.06853,2.42795567164621,,,115.069287501636,
Belgium,1993,20420.770855,2.75442643473457,,,109.012736996759,
Belgium,1994,21466.026512,2.37754084476403,,,113.232300033612,
Belgium,1995,22392.294737,1.46796699090272,26.0458142488138,0.381587455122379,116.378567821327,
Belgium,1996,22688.861255,2.07702107350668,25.8108864229345,0.405577377266294,119.212775757383,
Belgium,1997,23725.275713,1.62816049512961,26.109865395814,0.395311945703175,125.68894005618,
Belgium,1998,24369.382473,0.949250288350641,25.5706853726919,0.363720307208463,124.709122626318,
Belgium,1999,25440.896241,1.12084823417844,24.7258443400042,0.375431889053418,125.169990540949,
Belgium,2000,27796.790981,2.54451776190906,24.9438325836543,0.350812321258899,142.230135067034,
Belgium,2001,28800.447386,2.46925823086078,24.3121509872514,0.289670414311542,139.576839834619,
Belgium,2002,30282.254116,1.64521436175359,23.7873363393069,0.261622896340024,136.085149488081,
Belgium,2003,30901.084904,1.58896399970379,23.2266548885812,0.260099388265015,132.715552833888,
Belgium,2004,32036.62809,2.09728311239314,22.9599989488568,0.241931381239183,136.918405348432,
Belgium,2005,33177.947339,2.78143263670025,22.5737781481988,0.220586148260727,144.529050669983,
Belgium,2006,35211.893732,1.79120770070454,22.139925542401,-0.066645855854886,149.567509299511,57.7329292297363
Belgium,2007,36746.540518,1.8230563002681,22.2819524770029,0.280630663796433,152.468446875303,
Belgium,2008,37883.233422,4.48944420508401,21.59544849636,0.39358270283056,161.088447790447,60.4241600036621
Belgium,2009,37777.285279,-0.053145674125376,20.600029785888,0.417262192010455,135.406040531897,61.6929016113281
Belgium,2010,39870.456331,2.18929920422458,20.8945803561766,0.348240252178154,149.997673074386,61.7283782958984
Belgium,2011,40942.230717,3.53208210722744,20.7778964049581,0.40508788252611,161.493723664633,62.7599296569824
Belgium,2012,42290.858433,2.83966343445897,20.075240558224,0.416857966096691,160.746030229324,63.2111015319824
Belgium,2013,43671.146878,1.11309594027537,19.8791997556506,0.349623294644675,157.850845041743,64.278678894043
Belgium,2014,44929.532494,0.340002833356965,19.6748264840511,0.24280198201851,158.783215919076,64.0188674926758
Belgium,2015,46200.86629,0.561429152790106,19.6698883181098,0.216677937727111,154.192546509323,66.210578918457
Belgium,2016,48597.487117,1.97385264653172,19.2882202670028,0.234534870175754,157.66502598438,67.0826416015625
Belgium,2017,50435.373554,2.12597086002609,19.2379353205042,,165.34775639333,69.1504516601563
Belgium,2018,52667.946449,2.05316499865181,18.9006371147697,,166.237087316477,
Belgium,2019,54693.240937,1.43681956996435,19.1160162056836,,163.057248868288,
Canada,1970,4589.396803,3.34603981363828,,,41.6320830533707,
Canada,1971,4949.149039,2.70491803278688,,,40.824051698947,
Canada,1972,5384.686758,4.9880287310455,,,41.9900953973088,
Canada,1973,5994.278172,7.48764728240213,,,44.4375101834057,
Canada,1974,6654.461387,10.997171145686,,,48.2465208087527,
Canada,1975,7270.201971,10.672188595094,,,46.0101634973425,
Canada,1976,8015.058731,7.54173862982152,,,44.4144944931648,
Canada,1977,8703.305805,7.97644539614562,,,45.9125599858509,
Canada,1978,9562.948312,8.97372335151215,,,49.0090976821495,
Canada,1979,10634.912525,9.1446769790719,,,52.4140613846798,
Canada,1980,11693.736348,10.1292205085452,,,53.4976285041651,
Canada,1981,13082.55547,12.4716124148373,,,52.2781317331343,
Canada,1982,13289.053965,10.7689718997139,,,46.7855822407459,
Canada,1983,14029.422524,5.86358802977366,,,46.8897355435308,
Canada,1984,15249.747259,4.30477830391736,,,52.6754344987322,
Canada,1985,16327.421173,3.96203054065208,,,53.0490387993776,
Canada,1986,16845.226809,4.19478629085617,,,53.2857279054247,44.1334495544434
Canada,1987,17729.534629,4.3561087122174,,,51.0807342208607,
Canada,1988,18917.519409,4.02823414871611,,,51.570865517512,
Canada,1989,19756.971295,4.98362189985959,,,50.2576880420193,
Canada,1990,20223.087583,4.78047693336305,,0.868257726945427,50.1751089831558,
Canada,1991,20218.015789,5.62586408593004,,0.866353093944538,49.4008606327038,49.3545188903809
Canada,1992,20619.411325,1.49013290374545,,0.906679850674354,52.9160539035975,
Canada,1993,21432.765161,1.86507936507936,,0.902756886845159,58.440817181658,
Canada,1994,22625.128167,0.165562913907281,,0.831404914712599,64.5925875261397,
Canada,1995,23477.634292,2.14876033057852,,0.734523319818619,69.2823529837522,
Canada,1996,24041.989428,1.57053112507137,,0.512821709569055,70.4905235915489,
Canada,1997,25251.116848,1.62121638084528,28.0115056975329,0.581369620533245,74.5829184644319,
Canada,1998,26310.956955,0.995942456658074,27.1464160163022,0.538891170869363,78.3514261785244,
Canada,1999,27841.629576,1.73484295105918,28.2407029462656,0.550744779771777,80.390917290718,
Canada,2000,29363.147122,2.71943995691972,29.8830805627445,0.535657752341972,83.0416470500724,
Canada,2001,30214.300999,2.52512013979907,28.8453798975015,0.447871776099184,78.6210494473939,67.7451324462891
Canada,2002,30963.222007,2.25839440940856,27.9693505917011,0.503172889700467,75.9765841748973,
Canada,2003,32333.608155,2.75856321360112,28.304901876884,0.477798830216657,70.0872658693755,
Canada,2004,33911.218288,1.85725871857261,28.8023624170754,0.477020746270787,70.432075626193,
Canada,2005,36327.662059,2.21355203439764,29.6254555308717,0.486087783727633,69.9828796608112,
Canada,2006,38107.136242,2.00202539534156,29.2533810657637,0.474465003850002,68.2513217000054,79.4033889770508
Canada,2007,39555.523703,2.13838399266843,29.0753540442775,0.458649712875239,66.4573075094755,
Canada,2008,40376.330167,2.37027067444294,29.7200172058832,0.278294875199873,67.1905466860828,
Canada,2009,38893.727456,0.299466803009284,25.4456364662985,0.575360557368577,58.6224650926874,
Canada,2010,40114.222041,1.77687154092629,26.7131170768128,0.574744108617191,60.3499363166922,
Canada,2011,41666.718851,2.91213508872355,27.5212692988731,0.520248914923935,62.6449640153634,82.7489929199219
Canada,2012,42290.879082,1.51567823124521,26.6346687974256,0.543507707126458,62.5955489395005,
Canada,2013,44298.514462,0.93829189781521,26.6132351758366,0.467762106853519,62.2310749013405,
Canada,2014,45753.782936,1.90663590717873,27.1379424601872,0.121961183960876,64.3786621564923,
Canada,2015,44670.054374,1.12524136094279,24.4156825468916,0.332237764275472,66.1649020669781,
Canada,2016,46472.368771,1.4287595470108,23.2953005455848,0.491673055931451,65.3636845215556,84.4691925048828
Canada,2017,48319.723156,1.5968841285297,,0.475408281790681,65.0337418914608,
Canada,2018,50250.038237,2.268225672481,,,66.1132735213071,
Canada,2019,50666.142826,1.94926902411596,,,64.9767044956374,
Denmark,1970,4238.136704,6.51484141652983,26.3748793082613,,57.1347350987927,
Denmark,1971,4563.681387,5.86986959071901,26.2229631314239,,55.6743764687744,
Denmark,1972,4919.290322,6.56236090256546,25.9148762339966,1.13534461066035,53.2210996356999,
Denmark,1973,5368.973446,9.30338297973668,25.2530828580626,0.983836221747024,57.839919744784,
Denmark,1974,5760.046708,15.2752062218394,25.114117733145,0.990372470104452,64.6611923532198,
Denmark,1975,6183.518112,9.60561207538674,24.8913020311257,1.0538579773435,59.7002078043683,
Denmark,1976,6892.623369,9.01029083562227,23.8216070903251,0.679503959882621,61.0074115660481,
Denmark,1977,7434.361058,10.9222378100329,23.4991219674415,0.814748204610316,60.2825588263846,
Denmark,1978,8108.94047,10.2136545710405,22.777092266852,0.631463670543185,57.0526837530442,
Denmark,1979,9098.311309,9.61105037907119,22.0448426946015,0.600761542511339,60.8478808051498,
Denmark,1980,9860.692028,12.3053240760182,23.2803067448405,-0.129718627649063,65.4559479170131,
Denmark,1981,10726.015296,11.7673874344182,22.1566207500778,0.696945658339361,70.7446514979046,
Denmark,1982,11817.545826,10.1208256779823,22.2166298269635,0.994866767583531,70.8386911799004,
Denmark,1983,12609.075183,6.90822881158847,22.3037057824521,0.932389528659387,69.6330553873116,
Denmark,1984,13616.225761,6.29077936023767,22.6283263854766,0.619640331672673,70.9085936314997,
Denmark,1985,14603.517426,4.6787514518325,22.8147850801024,0.719024358709306,72.0872826651166,
Denmark,1986,15606.856138,3.67818411863458,22.6564423818343,0.335931518061564,64.7972977152301,
Denmark,1987,16011.507894,4.01999345683155,22.8258664536162,0.489025333548547,61.3528559301278,
Denmark,1988,16564.356619,4.53513301015726,22.5680296992512,0.507685354132589,63.7552791161449,
Denmark,1989,17318.044872,4.77272342435524,22.7251495781062,0.496632793154245,67.0448704479388,
Denmark,1990,18202.988752,2.64160306382,22.6328409880059,0.613050803398519,67.2901956323191,
Denmark,1991,19029.001048,2.39515331724414,22.4001136680904,0.724832380743385,69.1465270632839,57.836181640625
Denmark,1992,19778.303328,2.09604442933213,22.4955691959238,0.987200432853154,67.0019697487162,
Denmark,1993,20178.829135,1.25785667953261,21.6276747612869,0.817046501489705,65.6049285959626,
Denmark,1994,21637.840264,1.99201463809523,21.6233543870144,0.830475415804941,67.7804557486188,58.1618881225586
Denmark,1995,22655.944619,2.0836084238285,22.0925615522638,1.81160791811225,68.514602773058,60.042179107666
Denmark,1996,23687.827456,2.12629802275579,22.2881733088592,1.8506950023782,68.4712660120606,
Denmark,1997,24919.675703,2.18216677907117,22.4527308387057,1.71324461019187,71.1684624019632,
Denmark,1998,25818.946768,1.84565122007891,22.3260184488377,1.56662689036406,71.2991187214461,
Denmark,1999,26657.827372,2.49779544404528,22.6383309082148,1.60907500323875,72.6971979470271,
Denmark,2000,28679.270722,2.90328203236457,23.6527096233541,1.54313229919815,82.9839510533025,
Denmark,2001,29459.845737,2.33787000255261,22.8907148022161,1.29060602471108,83.9685758745007,
Denmark,2002,30639.953691,2.42443661219694,22.655736229629,1.40022730538589,84.5569748062335,
Denmark,2003,30791.903459,2.07507820646504,22.1629937831131,1.35333100530333,80.881707399814,84.2631683349609
Denmark,2004,32920.676921,1.15435693124937,22.1296309034227,1.42104838380039,82.2077652710513,82.2784805297852
Denmark,2005,34152.881663,1.81781458291257,22.2395319368162,1.25745265162388,89.3997408561776,
Denmark,2006,37286.319861,1.92422138464588,22.8195938061561,1.36512769572989,97.3667362031348,
Denmark,2007,38969.119721,1.69326586220319,22.1666735325257,1.73914264078384,100.067851177026,76.2814102172852
Denmark,2008,41282.995471,3.41626794258375,22.5939345580366,1.62217530280905,104.828229903848,78.7898864746094
Denmark,2009,40361.790678,1.30470991024336,19.9501979076929,1.62187507241162,89.7550392904332,74.9776077270508
Denmark,2010,43041.192361,2.31092436974789,19.7049241450312,1.78488834561459,94.0999768880069,74.9399795532227
Denmark,2011,44407.94207,2.75868226051246,20.2546986056117,1.71128885243164,101.245795489044,75.4767608642578
Denmark,2012,44808.549212,2.39791485664639,20.3979173208941,2.04084189970573,103.240970340292,76.0023803710938
Denmark,2013,46742.939663,0.789071780078061,20.0618073480166,2.01080280877717,103.050141083868,76.549072265625
Denmark,2014,47905.477079,0.564020540449518,19.7849958878059,2.19951393235577,102.263916342342,76.8349990844727
Denmark,2015,49058.142344,0.452034153691623,19.9874545918162,2.01801627712365,104.048228406694,77.749137878418
Denmark,2016,51967.020438,0.249999999999997,20.6686168257458,2.16912523680084,100.168828784783,78.184440612793
Denmark,2017,55356.49009,1.14713216957606,20.7432378422377,,102.979389908635,
Denmark,2018,57459.169626,0.813609467455633,21.0622089719338,,106.709145333848,79.2777328491211
Denmark,2019,60308.072261,0.758131572511619,21.1196289349155,,109.29243155125,
Finland,1970,3375.056699,2.7404204305122,,,49.421372437819,
Finland,1971,3625.001183,6.47576543061844,,,47.4424472948652,
Finland,1972,4049.648616,6.66249783515333,,2.35386916090895,47.7903301511063,
Finland,1973,4544.41878,10.7544718831369,,1.98897609921108,48.5077293540302,
Finland,1974,5086.4214,16.9363999989274,,1.78622158513069,55.214913286566,
Finland,1975,5633.367353,17.8113972340213,35.4864666905625,1.94523684776226,50.3325744876036,
Finland,1976,5945.814799,14.3426930852258,34.0555164044406,1.65270911130878,49.2680829638187,
Finland,1977,6312.742249,11.7933469184053,33.49745983031,1.70685881744581,52.3899812595919,
Finland,1978,6934.147895,7.79935074552146,33.6299100133502,1.4053960035762,52.6259379160503,
Finland,1979,8023.666129,7.4669615131074,34.3121602183981,1.53007351190932,58.1135300402631,
Finland,1980,9191.354685,11.5946192492108,34.043438214933,1.50563099036911,62.946786701132,
Finland,1981,10149.914102,11.3057566509549,33.5828933196732,1.49600525126402,61.5966585231303,
Finland,1982,11050.030676,9.58492764677443,32.7430320304652,1.47704229976595,57.5754035932061,
Finland,1983,11770.235365,8.3662926064564,32.5975875356006,1.74379800617972,57.4195845200201,
Finland,1984,12522.652961,7.06765638328174,32.0445192667415,1.36475724839139,56.5993265993266,
Finland,1985,13321.477929,5.19562195429434,30.9245428792171,1.29624105397154,55.3077517383466,
Finland,1986,13918.813689,2.93357920442334,30.1245753114383,1.32902076418472,49.9832517186927,
Finland,1987,14731.197355,4.11302886205054,30.4772874948314,1.26198070522615,49.4787051804596,
Finland,1988,15999.77628,5.08592861394881,30.0874574768974,1.31879431929467,48.1576580686365,
Finland,1989,17409.860808,6.59290980189127,30.3966655412092,1.22130153024233,47.8746318007707,
Finland,1990,18102.410883,6.14956531179854,29.2230565419585,1.17488767987383,45.8415329983839,
Finland,1991,17517.083718,4.31021289843461,26.5135387058539,1.21023153795076,43.4884175882346,
Finland,1992,17228.753019,2.91932319285018,26.2579321082305,1.15376020888885,50.2417966077705,
Finland,1993,17435.816507,2.19065319556431,26.9589769916461,0.944276266081102,58.1649320950203,
Finland,1994,18434.199087,1.08855677589407,28.2217985873123,0.904425482520109,62.428236123814,
Finland,1995,19539.496806,0.791239406938448,29.4909131498036,2.39882160007551,64.0737095252108,
Finland,1996,20038.365756,0.629194238121014,28.8402574375753,2.42881728880949,65.7220105208507,
Finland,1997,21787.050734,1.1925588342584,29.0270470277149,2.51543366189852,68.2213217576507,
Finland,1998,23575.985475,1.3994737857984,30.5294088351013,2.3228067206179,66.9671464382356,
Finland,1999,24767.163974,1.16223155669443,30.4358788490025,2.16320413972152,66.2398751930411,
Finland,2000,26796.410421,3.04210080667796,31.5899796250421,1.89324714234132,74.8948271060231,
Finland,2001,27807.753126,2.57844080098894,30.9462897917416,1.60126322188958,70.2768481898388,
Finland,2002,28605.122922,1.57122012789382,30.1099093517234,1.76587659229706,69.2994625755964,
Finland,2003,29021.635677,0.877440386254743,29.5290249029648,1.82373709934031,68.0558026741527,64.3962936401367
Finland,2004,31175.727708,0.187120559084453,29.3730079744013,2.00499414932858,70.960203580292,
Finland,2005,32051.762889,0.623874450025199,29.2518535160638,1.80901209336883,76.579207830612,66.1979904174805
Finland,2006,34408.817577,1.56666380704384,30.2411262196568,1.52017135053159,81.9834930623435,67.1308517456055
Finland,2007,37792.556693,2.51066565240339,30.6700094081423,1.65007554342356,82.8574024974341,67.9684066772461
Finland,2008,40083.701943,4.06595355358378,29.5632254909531,1.63510804311117,86.184335829923,68.7850875854492
Finland,2009,38000.018769,-9.17360403259616e-07,25.6603960450516,1.81589292482624,70.1233032732315,69.6325378417969
Finland,2010,38985.871994,1.1841352315465,26.1582944887665,1.59909788810128,75.4644073922495,70.4480590820313
Finland,2011,40916.647325,3.41680754255211,25.0310609198073,1.60359690756118,78.5795816119355,71.2015533447266
Finland,2012,40872.854802,2.80833622561575,23.3787810204092,1.75682703506564,79.170500952561,71.953727722168
Finland,2013,41492.918416,1.47828615688804,23.3216360530733,1.76589208927956,77.0938865804298,72.8120803833008
Finland,2014,41749.864733,1.04119621178439,23.0974832887862,1.71305234291129,74.1127227557674,73.5687713623047
Finland,2015,42490.211049,-0.207928839905218,23.305816401353,1.46391533502249,71.3825484305887,74.0170669555664
Finland,2016,44934.488245,0.356684500891696,23.4973657352495,1.52910040102564,70.8985003539937,
Finland,2017,47570.270354,0.754015047084413,24.353237464204,,75.1753838527351,75.5235595703125
Finland,2018,49726.705233,1.08382098409299,24.0315153382635,,78.1078814023555,
Finland,2019,51620.966049,1.02409392963429,24.1860523121435,,80.0412377990988,
France,1970,3684.679376,5.29964124562672,29.0450126493659,,31.4189565466435,
France,1971,4038.808157,5.3975186559511,29.5031100205433,,32.0089591417485,
France,1972,4364.526657,6.06300309718189,28.8835494322212,1.11058349671633,32.470428853515,
France,1973,4856.677587,7.38060106398913,29.1879996657288,0.730416751576217,34.4059723112064,
France,1974,5485.49708,13.6493174728138,28.7528598107629,0.808238209142444,42.3557676233599,
France,1975,5908.549939,11.6859272493228,28.6489511438213,1.02763289782548,36.691736336041,
France,1976,6479.238738,9.62549578155529,28.1689727524834,0.732573080352325,39.5998708787581,
France,1977,7088.023637,9.49455467190429,28.1121356422767,0.566453437016261,40.6359698442343,
France,1978,7853.91076,9.25055846724437,28.0122771538804,0.664694594899428,39.4383488949127,
France,1979,8769.10167,10.6467341716663,27.6288892795259,0.658477460757756,41.0336254739961,
France,1980,9662.157878,13.5625788483016,27.769882905018,0.965102130063957,43.5026672864511,
France,1981,10629.155007,13.3144055680071,27.0676588527114,0.792160349185051,45.4109434591213,
France,1982,11499.156212,11.9784719523805,26.4465715226736,0.84811113552295,45.2523852836828,
France,1983,12032.712346,9.45954847235314,26.2427134318813,0.878821320191309,45.1398283198465,
France,1984,12594.028357,7.6738026224732,25.7783969562819,0.784852725830833,47.5418299082076,
France,1985,13137.434985,5.83109973854516,25.6386195391513,0.853099138415128,47.0163879903232,
